sample_id,image_id,seed1_y,seed1_x,seed2_y,seed2_x,distance,path_length,path_cost,normalized_cost,label
3208,S1585-2_a,864,2914,866,2908,6.324555320336759,7,2.133797096734385,0.3048281566763407,0
3738,S1585-2_a,1016,1342,1022,1344,6.324555320336759,7,2.280754025191845,0.325822003598835,0
762,S1585-2_a,897,3948,892,3952,6.4031242374328485,7,2.025909250088267,0.2894156071554667,0
1433,S1585-2_a,1047,1342,1052,1338,6.4031242374328485,8,1.4272714751430051,0.17840893439287564,0
2045,S1585-2_a,1600,4631,1605,4627,6.4031242374328485,6,2.9589142094837433,0.49315236824729053,0
2051,S1585-2_a,1602,4630,1607,4626,6.4031242374328485,7,3.182912266803402,0.454701752400486,0
2066,S1585-2_a,1605,4627,1600,4631,6.4031242374328485,6,2.958914209483743,0.4931523682472905,0
2072,S1585-2_a,1607,4626,1602,4630,6.4031242374328485,7,3.1829122668034016,0.45470175240048594,0
2244,S1585-2_a,1838,4901,1842,4896,6.4031242374328485,7,1.6937718548081515,0.24196740782973594,0
2352,S1585-2_a,1878,4864,1883,4868,6.4031242374328485,8,1.326772589508517,0.16584657368856462,0
2385,S1585-2_a,1883,4868,1878,4864,6.4031242374328485,8,1.3267725895085167,0.1658465736885646,0
3308,S1585-2_a,892,3952,897,3948,6.4031242374328485,7,2.025909250088267,0.2894156071554667,0
3501,S1585-2_a,961,1539,966,1543,6.4031242374328485,6,2.4004581451246048,0.4000763575207675,0
3520,S1585-2_a,966,1543,961,1539,6.4031242374328485,6,2.4004581451246048,0.4000763575207675,0
3826,S1585-2_a,1052,1338,1047,1342,6.4031242374328485,8,1.4272714751430051,0.17840893439287564,0
4413,S1585-2_a,1527,4578,1531,4573,6.4031242374328485,6,3.0862347097091543,0.5143724516181923,0
4426,S1585-2_a,1531,4573,1527,4578,6.4031242374328485,6,3.0862347097091543,0.5143724516181923,0
4602,S1585-2_a,1842,4896,1838,4901,6.4031242374328485,7,1.6937718548081515,0.24196740782973594,0
4633,S1585-2_a,1851,4900,1856,4896,6.4031242374328485,7,2.8377787228554947,0.40539696040792783,0
4702,S1585-2_a,1890,4895,1886,4900,6.4031242374328485,6,2.40002299448866,0.4000038324147767,0
4705,S1585-2_a,1890,4895,1894,4890,6.4031242374328485,6,2.73525199317852,0.45587533219642,0
4715,S1585-2_a,1894,4890,1890,4895,6.4031242374328485,6,2.73525199317852,0.45587533219642,0
4722,S1585-2_a,1895,4865,1891,4860,6.4031242374328485,6,2.129428096979149,0.35490468282985815,0
5568,S1585-2_a,1856,4896,1851,4900,6.4031242374328485,7,2.8377787228554947,0.40539696040792783,0
5614,S1585-2_a,1886,4900,1890,4895,6.4031242374328485,6,2.40002299448866,0.4000038324147767,0
5681,S1585-2_a,1891,4860,1895,4865,6.4031242374328485,6,2.129428096979149,0.35490468282985815,0
1521,S1585-2_a,1100,4288,1103,4282,6.708203932499369,7,2.121622719475635,0.3030889599250907,0
1740,S1585-2_a,1181,948,1187,951,6.708203932499369,9,2.3983550138088656,0.2664838904232073,0
1749,S1585-2_a,1187,951,1181,948,6.708203932499369,9,2.398355013808866,0.26648389042320736,0
2435,S1585-2_a,1891,4872,1894,4878,6.708203932499369,8,1.927271721152976,0.240908965144122,0
3541,S1585-2_a,972,1636,975,1630,6.708203932499369,7,2.279673027442364,0.32566757534890917,0
3913,S1585-2_a,1103,4282,1100,4288,6.708203932499369,7,2.121622719475635,0.3030889599250907,0
5158,S1585-2_a,975,1630,972,1636,6.708203932499369,7,2.279673027442364,0.32566757534890917,0
5694,S1585-2_a,1894,4878,1891,4872,6.708203932499369,8,1.9272717211529757,0.24090896514412197,0
265,S1585-2_a,809,3476,802,3476,7.0,8,1.9505605257116134,0.24382006571395168,0
677,S1585-2_a,864,2138,871,2138,7.0,8,0.17209294086877483,0.021511617608596854,0
2380,S1585-2_a,1883,4868,1883,4861,7.0,9,2.6960548626884444,0.29956165140982716,0
2702,S1585-2_a,802,3476,809,3476,7.0,8,1.9505605257116134,0.24382006571395168,0
2932,S1585-2_a,839,2719,839,2712,7.0,8,4.6421571661011205,0.5802696457626401,0
2961,S1585-2_a,839,2712,839,2719,7.0,8,4.6421571661011205,0.5802696457626401,0
3260,S1585-2_a,871,2138,864,2138,7.0,8,0.17209294086877483,0.021511617608596854,0
3736,S1585-2_a,1016,1342,1023,1342,7.0,8,2.4412414713948056,0.3051551839243507,0
4696,S1585-2_a,1883,4861,1883,4868,7.0,9,2.696054862688444,0.2995616514098271,0
5273,S1585-2_a,1023,1342,1016,1342,7.0,8,2.4412414713948056,0.3051551839243507,0
452,S1585-2_a,846,2156,853,2155,7.0710678118654755,8,0.6601654760406922,0.08252068450508653,0
625,S1585-2_a,853,2155,846,2156,7.0710678118654755,8,0.6601654760406923,0.08252068450508654,0
676,S1585-2_a,860,2139,861,2146,7.0710678118654755,8,0.13343039052080874,0.016678798815101092,0
806,S1585-2_a,911,2067,910,2060,7.0710678118654755,8,1.256706574643872,0.157088321830484,0
1589,S1585-2_a,1123,4270,1130,4269,7.0710678118654755,8,2.04861024039105,0.2560762800488813,0
1970,S1585-2_a,1508,4549,1515,4548,7.0710678118654755,8,3.005365985494951,0.37567074818686885,0
2183,S1585-2_a,1828,4895,1835,4896,7.0710678118654755,9,2.903209119699525,0.32257879107772497,0
2227,S1585-2_a,1835,4896,1828,4895,7.0710678118654755,9,2.903209119699525,0.32257879107772497,0
2492,S1585-2_a,724,2358,729,2353,7.0710678118654755,7,1.2593320003658803,0.17990457148084005,0
2497,S1585-2_a,729,2353,724,2358,7.0710678118654755,7,1.2593320003658806,0.17990457148084008,0
3181,S1585-2_a,861,2146,860,2139,7.0710678118654755,8,0.13343039052080877,0.016678798815101096,0
3575,S1585-2_a,973,1622,980,1621,7.0710678118654755,8,2.3771833583415103,0.2971479197926888,0
3642,S1585-2_a,980,1621,973,1622,7.0710678118654755,8,2.3771833583415107,0.29714791979268884,0
3937,S1585-2_a,1130,4269,1123,4270,7.0710678118654755,8,2.04861024039105,0.2560762800488813,0
5054,S1585-2_a,910,2060,911,2067,7.0710678118654755,8,1.256706574643872,0.157088321830484,0
5466,S1585-2_a,1515,4548,1508,4549,7.0710678118654755,8,3.005365985494951,0.37567074818686885,0
179,S1585-2_a,806,2217,812,2221,7.211102550927978,8,0.9354651528769397,0.11693314410961746,0
221,S1585-2_a,804,3703,810,3699,7.211102550927978,8,2.121984461658409,0.26524805770730114,0
274,S1585-2_a,810,3699,804,3703,7.211102550927978,8,2.1219844616584096,0.2652480577073012,0
282,S1585-2_a,812,2221,806,2217,7.211102550927978,8,0.9354651528769395,0.11693314410961744,0
1441,S1585-2_a,1047,4134,1043,4128,7.211102550927978,8,2.4875355524000953,0.3109419440500119,0
1801,S1585-2_a,1208,949,1202,953,7.211102550927978,7,2.9846841052975526,0.4263834436139361,0
2255,S1585-2_a,1844,4915,1838,4919,7.211102550927978,7,3.307607839820939,0.4725154056887056,0
2413,S1585-2_a,1889,4857,1883,4861,7.211102550927978,8,3.586199535038321,0.4482749418797901,0
3004,S1585-2_a,842,3041,848,3037,7.211102550927978,7,4.274243631319616,0.6106062330456595,0
3081,S1585-2_a,848,3037,842,3041,7.211102550927978,7,4.2742436313196155,0.6106062330456593,0
3808,S1585-2_a,1043,4128,1047,4134,7.211102550927978,8,2.487535552400095,0.31094194405001185,0
4173,S1585-2_a,1202,953,1208,949,7.211102550927978,7,2.984684105297553,0.42638344361393615,0
4395,S1585-2_a,1510,4570,1504,4566,7.211102550927978,8,3.1366102112596916,0.39207627640746145,0
4587,S1585-2_a,1838,4919,1844,4915,7.211102550927978,7,3.30760783982094,0.4725154056887057,0
4699,S1585-2_a,1883,4861,1889,4857,7.211102550927978,8,3.586199535038321,0.4482749418797901,0
5435,S1585-2_a,1504,4566,1510,4570,7.211102550927978,8,3.1366102112596908,0.39207627640746134,0
1367,S1585-2_a,1029,1275,1027,1268,7.280109889280518,8,2.341254687418623,0.2926568359273279,0
1971,S1585-2_a,1508,4549,1515,4551,7.280109889280518,8,3.27067182991674,0.4088339787395925,0
2421,S1585-2_a,1890,4863,1883,4861,7.280109889280518,8,4.049616240694954,0.5062020300868693,0
2897,S1585-2_a,829,3187,827,3194,7.280109889280518,11,0.15982394919410106,0.01452944992673646,0
3319,S1585-2_a,894,3842,901,3844,7.280109889280518,8,3.4432630360825627,0.43040787951032033,0
3351,S1585-2_a,901,3844,894,3842,7.280109889280518,8,3.4432630360825636,0.43040787951032045,0
3697,S1585-2_a,997,1630,1004,1628,7.280109889280518,8,2.9936853602529556,0.37421067003161945,0
3789,S1585-2_a,1027,1268,1029,1275,7.280109889280518,8,2.341254687418623,0.2926568359273279,0
4698,S1585-2_a,1883,4861,1890,4863,7.280109889280518,8,4.049616240694954,0.5062020300868693,0
4933,S1585-2_a,827,3194,829,3187,7.280109889280518,11,0.15982394919410106,0.01452944992673646,0
5255,S1585-2_a,1004,1628,997,1630,7.280109889280518,8,2.993685360252956,0.3742106700316195,0
5468,S1585-2_a,1515,4551,1508,4549,7.280109889280518,8,3.2706718299167394,0.40883397873959243,0
170,S1585-2_a,791,2721,798,2724,7.615773105863909,11,3.873052302659296,0.3520956638781178,0
883,S1585-2_a,934,3860,937,3867,7.615773105863909,8,0.07196555538559565,0.008995694423199457,0
1023,S1585-2_a,958,1661,951,1658,7.615773105863909,9,2.3048319716748935,0.25609244129721037,0
1352,S1585-2_a,1017,1250,1010,1247,7.615773105863909,8,2.515161216571673,0.3143951520714591,0
1501,S1585-2_a,1073,1177,1080,1180,7.615773105863909,8,4.191425456079525,0.5239281820099406,0
1507,S1585-2_a,1080,1180,1073,1177,7.615773105863909,8,4.191425456079525,0.5239281820099406,0
2250,S1585-2_a,1842,4917,1845,4910,7.615773105863909,8,2.03888817891819,0.25486102236477376,0
2693,S1585-2_a,798,2724,791,2721,7.615773105863909,11,3.8730523026592962,0.35209566387811786,0
2831,S1585-2_a,825,2155,828,2162,7.615773105863909,8,4.144155172026543,0.5180193965033179,0
2851,S1585-2_a,828,2162,825,2155,7.615773105863909,8,4.144155172026543,0.5180193965033179,0
3428,S1585-2_a,937,3867,934,3860,7.615773105863909,8,0.07196555538559565,0.008995694423199457,0
3475,S1585-2_a,951,1658,958,1661,7.615773105863909,9,2.304831971674894,0.2560924412972104,0
3711,S1585-2_a,1010,1247,1017,1250,7.615773105863909,8,2.5151612165716735,0.3143951520714592,0
4613,S1585-2_a,1845,4910,1842,4917,7.615773105863909,8,2.0388881789181896,0.2548610223647737,0
4626,S1585-2_a,1851,4900,1854,4893,7.615773105863909,8,3.6703603083306695,0.4587950385413337,0
5544,S1585-2_a,1854,4893,1851,4900,7.615773105863909,8,3.6703603083306695,0.4587950385413337,0
649,S1585-2_a,855,3711,850,3717,7.810249675906654,7,3.4592796527170706,0.49418280753101007,0
1062,S1585-2_a,962,1870,956,1875,7.810249675906654,8,3.8285719434656387,0.47857149293320483,0
1102,S1585-2_a,968,1561,973,1567,7.810249675906654,7,3.717023083436251,0.5310032976337501,0
1972,S1585-2_a,1508,4549,1514,4554,7.810249675906654,7,3.174491710562096,0.4534988157945851,0
2466,S1585-2_a,1901,4860,1895,4865,7.810249675906654,8,4.581148831733787,0.5726436039667234,0
2521,S1585-2_a,759,3150,765,3155,7.810249675906654,8,4.71113258044026,0.5888915725550325,0
3107,S1585-2_a,850,3717,855,3711,7.810249675906654,7,3.459279652717071,0.4941828075310101,0
3206,S1585-2_a,864,2914,869,2920,7.810249675906654,7,4.119639026924584,0.5885198609892263,0
3232,S1585-2_a,869,2920,864,2914,7.810249675906654,7,4.119639026924584,0.5885198609892263,0
3490,S1585-2_a,956,1875,962,1870,7.810249675906654,8,3.8285719434656387,0.47857149293320483,0
3573,S1585-2_a,973,1622,978,1628,7.810249675906654,10,1.910336053260401,0.1910336053260401,0
3589,S1585-2_a,973,1567,968,1561,7.810249675906654,7,3.717023083436251,0.5310032976337501,0
3698,S1585-2_a,997,1630,1003,1625,7.810249675906654,7,2.748768516881744,0.39268121669739203,0
3721,S1585-2_a,1013,1323,1019,1318,7.810249675906654,8,3.449205393231623,0.43115067415395286,0
3752,S1585-2_a,1019,1318,1013,1323,7.810249675906654,8,3.449205393231623,0.43115067415395286,0
4721,S1585-2_a,1895,4865,1901,4860,7.810249675906654,8,4.5811488317337865,0.5726436039667233,0
4798,S1585-2_a,765,3155,759,3150,7.810249675906654,8,4.71113258044026,0.5888915725550325,0
5165,S1585-2_a,978,1628,973,1622,7.810249675906654,10,1.910336053260401,0.1910336053260401,0
5254,S1585-2_a,1003,1625,997,1630,7.810249675906654,7,2.748768516881744,0.39268121669739203,0
5477,S1585-2_a,1514,4554,1508,4549,7.810249675906654,7,3.1744917105620964,0.45349881579458523,0
134,S1585-2_a,779,3510,787,3510,8.0,9,4.152660344558601,0.4614067049509557,0
1328,S1585-2_a,1005,1630,997,1630,8.0,9,3.5187512428865806,0.3909723603207312,0
2662,S1585-2_a,787,3510,779,3510,8.0,9,4.152660344558601,0.4614067049509557,0
3699,S1585-2_a,997,1630,1005,1630,8.0,9,3.5187512428865806,0.3909723603207312,0
150,S1585-2_a,792,3700,800,3701,8.06225774829855,9,3.6936640111285266,0.41040711234761407,0
183,S1585-2_a,808,2214,812,2221,8.06225774829855,8,0.9997925520282188,0.12497406900352735,0
218,S1585-2_a,800,3701,792,3700,8.06225774829855,9,3.6936640111285275,0.4104071123476142,0
255,S1585-2_a,809,2750,817,2749,8.06225774829855,10,2.7159180030101955,0.27159180030101954,0
276,S1585-2_a,812,2221,808,2214,8.06225774829855,8,0.9997925520282188,0.12497406900352735,0
984,S1585-2_a,962,1593,970,1594,8.06225774829855,9,4.8797132939732535,0.5421903659970282,0
1595,S1585-2_a,1131,4204,1124,4200,8.06225774829855,12,0.2996327712140309,0.024969397601169244,0
1804,S1585-2_a,1224,693,1232,694,8.06225774829855,9,3.60749289362168,0.40083254373574223,0
1812,S1585-2_a,1232,694,1224,693,8.06225774829855,9,3.6074928936216804,0.4008325437357423,0
2044,S1585-2_a,1600,4631,1601,4639,8.06225774829855,9,4.1551725862537365,0.4616858429170818,0
2052,S1585-2_a,1601,4639,1600,4631,8.06225774829855,9,4.155172586253737,0.4616858429170819,0
2125,S1585-2_a,1631,4745,1639,4744,8.06225774829855,9,4.937673876274433,0.5486304306971592,0
2132,S1585-2_a,1639,4744,1631,4745,8.06225774829855,9,4.937673876274432,0.5486304306971591,0
2192,S1585-2_a,1820,4879,1824,4886,8.06225774829855,9,2.0709424399543774,0.2301047155504864,0
2198,S1585-2_a,1824,4886,1820,4879,8.06225774829855,9,2.0709424399543774,0.2301047155504864,0
2334,S1585-2_a,1884,4853,1883,4861,8.06225774829855,9,3.2393080739675844,0.3599231193297316,0
2431,S1585-2_a,1891,4872,1883,4871,8.06225774829855,9,4.203210700409145,0.4670234111565717,0
2442,S1585-2_a,1892,4868,1891,4860,8.06225774829855,9,3.252001883567447,0.36133354261860523,0
2771,S1585-2_a,817,2749,809,2750,8.06225774829855,10,2.715918003010196,0.2715918003010196,0
3012,S1585-2_a,843,2053,851,2052,8.06225774829855,9,3.877817559123489,0.4308686176803877,0
3086,S1585-2_a,851,2052,843,2053,8.06225774829855,9,3.877817559123489,0.4308686176803877,0
3532,S1585-2_a,970,1594,962,1593,8.06225774829855,9,4.8797132939732535,0.5421903659970282,0
3705,S1585-2_a,997,1630,993,1637,8.06225774829855,8,3.1755261734626736,0.3969407716828342,0
3931,S1585-2_a,1124,4200,1131,4204,8.06225774829855,12,0.2996327712140309,0.024969397601169244,0
4693,S1585-2_a,1883,4861,1884,4853,8.06225774829855,9,3.2393080739675844,0.3599231193297316,0
5208,S1585-2_a,993,1637,997,1630,8.06225774829855,8,3.1755261734626736,0.3969407716828342,0
5674,S1585-2_a,1883,4871,1891,4872,8.06225774829855,9,4.203210700409145,0.4670234111565717,0
5682,S1585-2_a,1891,4860,1892,4868,8.06225774829855,9,3.2520018835674467,0.3613335426186052,0
253,S1585-2_a,808,2747,810,2739,8.246211251235321,9,3.392189442185611,0.37690993802062345,0
618,S1585-2_a,852,2158,844,2156,8.246211251235321,9,0.7802406841739924,0.08669340935266583,0
652,S1585-2_a,856,3005,854,2997,8.246211251235321,9,3.8047747287749605,0.42275274764166226,0
1258,S1585-2_a,989,1628,997,1630,8.246211251235321,9,4.125635069442792,0.45840389660475467,0
1733,S1585-2_a,1181,948,1189,950,8.246211251235321,10,2.369848294337781,0.2369848294337781,0
1764,S1585-2_a,1189,950,1181,948,8.246211251235321,10,2.3698482943377814,0.23698482943377813,0
1843,S1585-2_a,1314,542,1322,544,8.246211251235321,9,2.5936639007084903,0.28818487785649893,0
2551,S1585-2_a,765,3467,767,3459,8.246211251235321,9,5.75091747876553,0.6389908309739477,0
2738,S1585-2_a,810,2739,808,2747,8.246211251235321,9,3.3921894421856105,0.3769099380206234,0
3128,S1585-2_a,854,2997,856,3005,8.246211251235321,9,3.8047747287749605,0.42275274764166226,0
3571,S1585-2_a,973,1622,975,1630,8.246211251235321,9,1.7135771860864142,0.19039746512071268,0
3696,S1585-2_a,997,1630,989,1628,8.246211251235321,9,4.125635069442791,0.45840389660475456,0
3719,S1585-2_a,1013,1323,1021,1321,8.246211251235321,9,3.6171278323188476,0.40190309247987194,0
3764,S1585-2_a,1021,1321,1013,1323,8.246211251235321,9,3.617127832318847,0.4019030924798719,0
4273,S1585-2_a,1322,544,1314,542,8.246211251235321,9,2.5936639007084903,0.28818487785649893,0
4692,S1585-2_a,1883,4861,1881,4853,8.246211251235321,11,3.4049144857903624,0.3095376805263966,0
4807,S1585-2_a,767,3459,765,3467,8.246211251235321,9,5.75091747876553,0.6389908309739477,0
4964,S1585-2_a,844,2156,852,2158,8.246211251235321,9,0.7802406841739925,0.08669340935266584,0
5153,S1585-2_a,975,1630,973,1622,8.246211251235321,9,1.7135771860864142,0.19039746512071268,0
5650,S1585-2_a,1881,4853,1883,4861,8.246211251235321,11,3.4049144857903624,0.3095376805263966,0
3912,S1585-2_a,1103,4282,1097,4288,8.48528137423857,8,3.5427766720248837,0.44284708400311046,0
5309,S1585-2_a,1097,4288,1103,4282,8.48528137423857,8,3.542776672024884,0.4428470840031105,0
18,S1585-2_a,740,2490,743,2498,8.54400374531753,9,2.381904973477496,0.26465610816416624,0
451,S1585-2_a,831,2154,828,2162,8.54400374531753,10,3.189778444674559,0.3189778444674559,0
2519,S1585-2_a,759,3150,767,3153,8.54400374531753,9,5.235369781700446,0.5817077535222718,0
2850,S1585-2_a,828,2162,831,2154,8.54400374531753,10,3.189778444674559,0.3189778444674559,0
2915,S1585-2_a,835,2056,843,2053,8.54400374531753,9,4.75888693301496,0.5287652147794399,0
3015,S1585-2_a,843,2053,835,2056,8.54400374531753,9,4.75888693301496,0.5287652147794399,0
4635,S1585-2_a,1851,4900,1859,4897,8.54400374531753,9,2.9706391605448337,0.33007101783831483,0
4770,S1585-2_a,743,2498,740,2490,8.54400374531753,9,2.3819049734774964,0.2646561081641663,0
4803,S1585-2_a,767,3153,759,3150,8.54400374531753,9,5.235369781700445,0.5817077535222717,0
4864,S1585-2_a,806,2221,814,2218,8.54400374531753,11,1.2061887743465856,0.10965352494059868,0
4873,S1585-2_a,814,2218,806,2221,8.54400374531753,11,1.2061887743465858,0.10965352494059871,0
5575,S1585-2_a,1859,4897,1851,4900,8.54400374531753,9,2.9706391605448337,0.33007101783831483,0
78,S1585-2_a,770,3460,765,3467,8.602325267042627,8,6.454994629693308,0.8068743287116635,0
1082,S1585-2_a,966,1555,971,1548,8.602325267042627,8,5.5022976769539715,0.6877872096192464,0
1524,S1585-2_a,1090,4254,1083,4259,8.602325267042627,8,3.8678101889796936,0.4834762736224617,0
2047,S1585-2_a,1600,4631,1607,4626,8.602325267042627,8,3.7827351765539396,0.47284189706924246,0
2070,S1585-2_a,1607,4626,1600,4631,8.602325267042627,8,3.782735176553939,0.4728418970692424,0
2353,S1585-2_a,1878,4864,1883,4871,8.602325267042627,10,1.5256416725212634,0.15256416725212635,0
2550,S1585-2_a,765,3467,770,3460,8.602325267042627,8,6.454994629693307,0.8068743287116634,0
3564,S1585-2_a,971,1548,966,1555,8.602325267042627,8,5.5022976769539715,0.6877872096192464,0
3860,S1585-2_a,1083,4259,1090,4254,8.602325267042627,8,3.867810188979694,0.48347627362246176,0
4397,S1585-2_a,1510,4570,1505,4563,8.602325267042627,8,2.992323721643657,0.37404046520545714,0
5443,S1585-2_a,1505,4563,1510,4570,8.602325267042627,8,2.9923237216436567,0.3740404652054571,0
5668,S1585-2_a,1883,4871,1878,4864,8.602325267042627,10,1.5256416725212634,0.15256416725212635,0
746,S1585-2_a,894,1973,886,1969,8.94427190999916,9,4.184164692072949,0.4649071880081055,0
757,S1585-2_a,897,3948,901,3940,8.94427190999916,9,3.6527272814762908,0.405858586830699,0
772,S1585-2_a,900,3930,896,3938,8.94427190999916,9,3.9528677869437217,0.4392075318826357,0
779,S1585-2_a,896,3938,900,3930,8.94427190999916,9,3.9528677869437217,0.4392075318826357,0
1326,S1585-2_a,1001,1622,997,1630,8.94427190999916,10,2.919234045854906,0.2919234045854906,0
2248,S1585-2_a,1843,4904,1851,4900,8.94427190999916,10,5.3403266468315955,0.5340326646831596,0
2392,S1585-2_a,1883,4868,1891,4872,8.94427190999916,9,4.2418872641139975,0.4713208071237775,0
2430,S1585-2_a,1891,4872,1883,4868,8.94427190999916,9,4.2418872641139975,0.4713208071237775,0
2433,S1585-2_a,1891,4872,1899,4876,8.94427190999916,9,3.2515851768775703,0.3612872418752856,0
3290,S1585-2_a,886,1969,894,1973,8.94427190999916,9,4.184164692072949,0.4649071880081055,0
3373,S1585-2_a,901,3940,897,3948,8.94427190999916,9,3.6527272814762903,0.4058585868306989,0
3700,S1585-2_a,997,1630,1001,1622,8.94427190999916,10,2.919234045854906,0.2919234045854906,0
4629,S1585-2_a,1851,4900,1843,4904,8.94427190999916,10,5.340326646831596,0.5340326646831597,0
5699,S1585-2_a,1899,4876,1891,4872,8.94427190999916,9,3.2515851768775708,0.36128724187528566,0
2391,S1585-2_a,1883,4868,1892,4868,9.0,10,4.00766212349528,0.400766212349528,0
2438,S1585-2_a,1892,4868,1883,4868,9.0,10,4.00766212349528,0.400766212349528,0
219,S1585-2_a,800,3701,809,3702,9.055385138137417,10,2.5445217534691773,0.2544521753469177,0
520,S1585-2_a,835,2941,844,2940,9.055385138137417,12,3.278342728949382,0.2731952274124485,0
572,S1585-2_a,844,2940,835,2941,9.055385138137417,12,3.2783427289493825,0.27319522741244856,0
624,S1585-2_a,853,2155,844,2156,9.055385138137417,10,0.762671079738175,0.0762671079738175,0
1385,S1585-2_a,1026,1341,1035,1340,9.055385138137417,10,2.9064325644056552,0.29064325644056554,0
1418,S1585-2_a,1035,1340,1026,1341,9.055385138137417,10,2.9064325644056552,0.29064325644056554,0
1520,S1585-2_a,1100,4288,1099,4279,9.055385138137417,10,3.312642595799604,0.3312642595799604,0
1961,S1585-2_a,1506,4547,1515,4548,9.055385138137417,11,2.9219536708890734,0.2656321518990067,0
2027,S1585-2_a,1530,4564,1531,4573,9.055385138137417,10,2.634388242356429,0.2634388242356429,0
2048,S1585-2_a,1602,4630,1601,4639,9.055385138137417,10,4.969849314785627,0.4969849314785627,0
2053,S1585-2_a,1601,4639,1602,4630,9.055385138137417,10,4.969849314785627,0.4969849314785627,0
2214,S1585-2_a,1829,4920,1838,4919,9.055385138137417,10,2.9664546718984193,0.2966454671898419,0
3457,S1585-2_a,947,1874,956,1875,9.055385138137417,10,4.526224723626064,0.4526224723626064,0
3493,S1585-2_a,956,1875,947,1874,9.055385138137417,10,4.526224723626064,0.4526224723626064,0
3706,S1585-2_a,997,1630,996,1639,9.055385138137417,11,3.1772016130197334,0.28883651027452123,0
3779,S1585-2_a,1024,1288,1025,1279,9.055385138137417,11,4.600836778146034,0.4182578889223667,0
3793,S1585-2_a,1027,1268,1028,1277,9.055385138137417,10,2.5525056583170933,0.25525056583170935,0
3908,S1585-2_a,1099,4279,1100,4288,9.055385138137417,10,3.3126425957996037,0.33126425957996036,0
4423,S1585-2_a,1531,4573,1530,4564,9.055385138137417,10,2.6343882423564287,0.26343882423564285,0
4585,S1585-2_a,1838,4919,1829,4920,9.055385138137417,10,2.9664546718984193,0.2966454671898419,0
4701,S1585-2_a,1890,4895,1881,4894,9.055385138137417,10,4.52360316640906,0.45236031664090603,0
4866,S1585-2_a,809,3702,800,3701,9.055385138137417,10,2.5445217534691773,0.2544521753469177,0
4960,S1585-2_a,844,2156,853,2155,9.055385138137417,10,0.7626710797381749,0.0762671079738175,0
5209,S1585-2_a,996,1639,997,1630,9.055385138137417,11,3.1772016130197334,0.28883651027452123,0
5259,S1585-2_a,1025,1279,1024,1288,9.055385138137417,11,4.600836778146033,0.41825788892236665,0
5263,S1585-2_a,1028,1277,1027,1268,9.055385138137417,10,2.5525056583170933,0.25525056583170935,0
5465,S1585-2_a,1515,4548,1506,4547,9.055385138137417,11,2.9219536708890734,0.2656321518990067,0
5607,S1585-2_a,1881,4894,1890,4895,9.055385138137417,10,4.52360316640906,0.45236031664090603,0
1148,S1585-2_a,979,1615,973,1622,9.219544457292887,9,4.480738594820016,0.49785984386889065,0
1924,S1585-2_a,1501,4568,1510,4570,9.219544457292887,10,3.2634575967099417,0.32634575967099416,0
1973,S1585-2_a,1508,4549,1514,4556,9.219544457292887,8,3.6466703699510568,0.4558337962438821,0
1998,S1585-2_a,1514,4556,1508,4549,9.219544457292887,8,3.646670369951057,0.45583379624388215,0
2001,S1585-2_a,1514,4556,1507,4562,9.219544457292887,8,2.846796817051647,0.3558496021314559,0
2651,S1585-2_a,784,2462,791,2468,9.219544457292887,9,3.003132906250752,0.3336814340278613,0
2670,S1585-2_a,791,2468,784,2462,9.219544457292887,9,3.003132906250752,0.3336814340278613,0
3345,S1585-2_a,899,3835,901,3844,9.219544457292887,10,2.90238315597778,0.290238315597778,0
3346,S1585-2_a,901,3844,899,3835,9.219544457292887,10,2.90238315597778,0.290238315597778,0
3574,S1585-2_a,973,1622,979,1615,9.219544457292887,9,4.480738594820016,0.49785984386889065,0
3652,S1585-2_a,980,1621,989,1623,9.219544457292887,17,1.8182603825035115,0.10695649308844185,0
3707,S1585-2_a,997,1630,991,1637,9.219544457292887,9,3.49185906194008,0.38798434021556444,0
3861,S1585-2_a,1083,4259,1092,4257,9.219544457292887,10,4.225157144871488,0.42251571448714886,0
3907,S1585-2_a,1099,4279,1097,4288,9.219544457292887,11,4.733796548348852,0.4303451407589866,0
4393,S1585-2_a,1510,4570,1501,4568,9.219544457292887,10,3.2634575967099417,0.32634575967099416,0
5207,S1585-2_a,991,1637,997,1630,9.219544457292887,9,3.49185906194008,0.38798434021556444,0
5215,S1585-2_a,989,1623,980,1621,9.219544457292887,17,1.8182603825035117,0.10695649308844186,0
5308,S1585-2_a,1097,4288,1099,4279,9.219544457292887,11,4.733796548348852,0.4303451407589866,0
5312,S1585-2_a,1092,4257,1083,4259,9.219544457292887,10,4.225157144871488,0.42251571448714886,0
5448,S1585-2_a,1507,4562,1514,4556,9.219544457292887,8,2.8467968170516462,0.3558496021314558,0
17,S1585-2_a,735,2478,743,2473,9.433981132056603,9,4.8734923807696315,0.5414991534188479,0
394,S1585-2_a,824,3195,829,3187,9.433981132056603,12,0.23025184793786221,0.019187653994821852,0
539,S1585-2_a,845,3087,850,3079,9.433981132056603,10,0.31074935619583405,0.031074935619583403,0
602,S1585-2_a,850,3079,845,3087,9.433981132056603,10,0.310749356195834,0.0310749356195834,0
645,S1585-2_a,855,3709,850,3717,9.433981132056603,9,3.7862634043986207,0.420695933822069,0
1211,S1585-2_a,977,1644,972,1636,9.433981132056603,9,3.026911885176038,0.33632354279733756,0
